trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1752020,33,2,"TREMONT + FRAZIER",,0,4502,shp-33-53,1,2
1757070,33,1,"SHUTTLE PARK SOUTH",,1,5007,shp-33-04,1,2
1762070,4,1,"EASTGATE HAMILTON PL",,0,5707,shp-4-10,1,1
1773020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
1776020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
1780010,33,3,"TREMONT + FRAZIER",,0,4501,shp-33-53,1,2
1797070,9,1,"DOWNTOWN",,1,9607,shp-9-51,1,1
1798070,1,1,"DOWNTOWN",,1,2407,shp-1-66,1,1
1803010,10G,3,"GLENWOOD",,0,201,shp-10G-04,1,1
1807010,4,3,"EASTGATE HAMILTON PL",,0,5901,shp-4-13,1,1
1809020,16,2,"DOWNTOWN",,1,9102,shp-16-20,1,1
1811070,16,1,"DOWNTOWN",,1,8807,shp-16-20,1,1
1813020,33,2,"TREMONT + FRAZIER",,0,4802,shp-33-53,1,2
1818070,33,1,"SHUTTLE PARK SOUTH",,1,4807,shp-33-04,1,2
1821020,21,2,"GOLDEN GATEWAY",,0,3502,shp-21-01,1,1
1824020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
1830070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
1832020,10C,2,"DOWNTOWN CAMPBELL-UTC HIGHWAY 58",,0,3002,shp-10C-51,1,1
1842020,16,2,"NORTHGATE",,0,9802,shp-16-13,1,1
1844020,3,2,"ENTERPRISE SOUTH",,0,6402,shp-3-19,1,1
1848070,4,1,"EASTGATE HAMILTON PL",,0,7007,shp-4-13,1,1
1859070,1,1,"ALTON PARK",,0,2107,shp-1-03,1,1
1864020,1,2,"ALTON PARK",,0,2202,shp-1-03,1,1
1876020,33,2,"TREMONT + FRAZIER",,0,4402,shp-33-53,1,2
1882020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
1884010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-53,1,2
1885010,33,3,"SHUTTLE PARK SOUTH",,1,5201,shp-33-04,1,2
1893020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1911020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1930070,4,1,"DOWNTOWN",,1,6907,shp-4-64,1,1
1935020,16,2,"NORTHGATE",,0,8802,shp-16-06,1,1
1943070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
1955020,2,2,"NORTH SHORE",,1,3302,shp-2-01,1,2
1966070,4,1,"EASTGATE HAMILTON PL",,1,6907,shp-4-70,1,1
1000020,21,2,"DOWNTOWN",,1,3402,shp-21-55,1,1
1002020,4,2,"EASTGATE HAMILTON PL",,0,6702,shp-4-13,1,1
1005070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
10070,9,1,"EAST LAKE",,0,8807,shp-9-02,1,1
1017070,33,1,"TREMONT + FRAZIER",,0,5007,shp-33-53,1,2
1040070,4,1,"EASTGATE HAMILTON PL",,1,6107,shp-4-70,1,1
104070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
1068070,10G,1,"GLENWOOD",,0,207,shp-10G-04,1,1
1074020,9,2,"EAST LAKE",,0,9102,shp-9-02,1,1
1082020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
1084020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1085020,4,2,"EASTGATE HAMILTON PL",,0,5602,shp-4-13,1,1
1086010,16,3,"DOWNTOWN",,1,8701,shp-16-20,1,1
1087020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
1091020,16,2,"DOWNTOWN",,1,9602,shp-16-20,1,1
1098020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
1114020,2,2,"NORTH SHORE",,0,3702,shp-2-51,1,2
1116020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
112010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-53,1,2
1129020,28,2,"CHATTANOOGA STATE",,0,3802,shp-28-01,1,1
113070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
1136020,16,2,"NORTHGATE",,0,9502,shp-16-13,1,1
1152020,10G,2,"DOWNTOWN",,1,2202,shp-10G-54,1,1
1164010,33,3,"TREMONT + FRAZIER",,0,5101,shp-33-53,1,2
1171020,15,2,"ST.ELMO/INCLINE",,0,2602,shp-15-51,1,2
1180020,10C,2,"CAMPBELL-UTC HIGHWAY 58",,0,7202,shp-10C-52,1,1
1199070,2,1,"NORTH SHORE",,1,3307,shp-2-01,1,2
1207070,4,1,"EASTGATE HAMILTON PL",,1,7007,shp-4-70,1,1
1214020,16,2,"DOWNTOWN",,1,9402,shp-16-20,1,1
1216070,9,1,"EAST LAKE",,0,8707,shp-9-02,1,1
1222020,16,2,"NORTHGATE",,0,8802,shp-16-13,1,1
1229020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
1231010,15,3,"ST. ELMO/INCLINE",,1,2801,shp-15-01,1,2
1233020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
1239010,33,3,"SHUTTLE PARK SOUTH",,1,4201,shp-33-04,1,2
1248020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
1251020,4,2,"DOWNTOWN",,1,6202,shp-4-64,1,1
1254020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
1259020,4,2,"EASTGATE HAMILTON PL",,0,6102,shp-4-13,1,1
1261020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
2156070,33,1,"SHUTTLE PARK SOUTH",,1,5107,shp-33-04,1,2
2164070,16,1,"NORTHGATE",,0,9507,shp-16-13,1,1
2175020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
2177010,33,3,"TREMONT + FRAZIER",,0,4901,shp-33-53,1,2
218020,28,2,"CHATTANOOGA STATE",,0,3802,shp-28-01,1,1
2206020,4,2,"EASTGATE HAMILTON PL",,0,5802,shp-4-13,1,1
2220010,15,3,"ST.ELMO/INCLINE",,0,2801,shp-15-51,1,2
2225010,33,3,"SHUTTLE PARK SOUTH",,1,4901,shp-33-04,1,2
2229020,21,2,"DOWNTOWN",,1,3502,shp-21-52,1,1
2241020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
226070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1707,shp-14-03,1,1
2262020,13,2,"ROSSVILLE",,0,902,shp-13-03,1,1
2263020,13,2,"DOWNTOWN",,1,1102,shp-13-53,1,1
2277010,15,3,"ST. ELMO/INCLINE",,1,2801,shp-15-01,1,2
2289070,16,1,"NORTHGATE",,1,8707,shp-16-14,1,1
2297020,21,2,"DOWNTOWN",,1,3402,shp-21-52,1,1
2298070,33,1,"TREMONT + FRAZIER",,0,4507,shp-33-53,1,2
2300020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
2310020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
2320010,1,3,"ALTON PARK",,0,2101,shp-1-03,1,1
2321020,4,2,"EASTGATE HAMILTON PL",,0,7002,shp-4-13,1,1
2332020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
2336020,2,2,"NORTH SHORE",,1,3702,shp-2-01,1,2
2359020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
240010,33,3,"TREMONT + FRAZIER",,0,5201,shp-33-53,1,2
243070,21,1,"GOLDEN GATEWAY",,0,3607,shp-21-01,1,1
246020,33,2,"SHUTTLE PARK SOUTH",,1,4502,shp-33-04,1,2
249020,21,2,"DOWNTOWN",,1,3502,shp-21-52,1,1
25070,14,1,"MOCS EXPRESS",,0,1607,shp-14-51,1,1
26020,21,2,"GOLDEN GATEWAY",,0,3502,shp-21-01,1,1
270020,4,2,"EASTGATE HAMILTON PL",,0,6302,shp-4-13,1,1
27020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
279020,21,2,"GOLDEN GATEWAY",,0,3602,shp-21-02,1,1
291020,4,2,"EASTGATE HAMILTON PL",,0,6202,shp-4-13,1,1
30070,33,1,"SHUTTLE PARK SOUTH",,1,4507,shp-33-04,1,2
305070,1,1,"DOWNTOWN",,1,607,shp-1-65,1,1
307020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
362010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
363020,21,2,"GOLDEN GATEWAY",,0,3502,shp-21-01,1,1
386020,10G,2,"GLENWOOD",,0,202,shp-10G-04,1,1
130070,14,1,"MOCS EXPRESS",,0,1607,shp-14-51,1,1
13020,1,2,"ALTON PARK",,0,302,shp-1-03,1,1
1305070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
1316020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1318070,33,1,"TREMONT + FRAZIER",,0,4207,shp-33-53,1,2
1348070,33,1,"TREMONT + FRAZIER",,0,4907,shp-33-53,1,2
1355020,4,2,"EASTGATE HAMILTON PL",,0,7102,shp-4-10,1,1
1358070,1,1,"ALTON PARK",,0,2407,shp-1-03,1,1
1367010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
1368020,21,2,"DOWNTOWN",,1,3602,shp-21-52,1,1
1379020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
1394070,33,1,"SHUTTLE PARK SOUTH",,1,4307,shp-33-04,1,2
1400070,33,1,"TREMONT + FRAZIER",,0,5007,shp-33-53,1,2
1404070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
1432020,21,2,"DOWNTOWN",,1,3502,shp-21-55,1,1
1441070,4,1,"EASTGATE HAMILTON PL",,0,6107,shp-4-10,1,1
1448010,21,3,"DOWNTOWN",,1,6801,shp-21-53,1,1
1471020,13,2,"ROSSVILLE",,0,1102,shp-13-02,1,1
1476010,21,3,"DOWNTOWN",,1,5801,shp-21-55,1,1
1482070,2,1,"NORTH SHORE",,1,3307,shp-2-01,1,2
1503020,2,2,"NORTH SHORE",,0,3302,shp-2-51,1,2
151020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
1520010,33,3,"TREMONT + FRAZIER",,0,5101,shp-33-53,1,2
1527020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1542020,2,2,"NORTH SHORE",,1,3702,shp-2-01,1,2
1546020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
1547070,1,1,"DOWNTOWN",,1,407,shp-1-65,1,1
1554020,33,2,"TREMONT + FRAZIER",,0,4202,shp-33-53,1,2
1560020,1,2,"DOWNTOWN",,1,2902,shp-1-66,1,1
1562070,14,1,"MOCS EXPRESS",,0,1707,shp-14-51,1,1
1571020,3,2,"DOWNTOWN",,1,4102,shp-3-51,1,1
1575010,15,3,"ST. ELMO/INCLINE",,1,2001,shp-15-01,1,2
158070,33,1,"TREMONT + FRAZIER",,0,4907,shp-33-53,1,2
1584010,4,3,"EASTGATE HAMILTON PL",,0,5601,shp-4-13,1,1
1594010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
1604020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
1615070,21,1,"GOLDEN GATEWAY",,0,3607,shp-21-01,1,1
1616020,13,2,"ROSSVILLE",,0,1102,shp-13-03,1,1
1629070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-03,1,2
1631020,4,2,"DOWNTOWN",,1,6902,shp-4-64,1,1
1333020,1,2,"ALTON PARK",,0,2502,shp-1-04,1,1
1336070,10A,1,"AVONDALE UTC",,0,2507,shp-10A-01,1,1
1337020,4,2,"EASTGATE HAMILTON PL",,0,7202,shp-4-13,1,1
1350020,13,2,"DOWNTOWN",,1,1002,shp-13-53,1,1
1354020,13,2,"ROSSVILLE",,0,1002,shp-13-03,1,1
1361020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1371020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1397020,9,2,"DOWNTOWN",,1,9702,shp-9-51,1,1
1401070,1,1,"DOWNTOWN",,1,207,shp-1-66,1,1
1406070,16,1,"NORTHGATE",,0,10107,shp-16-06,1,1
14070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
1407070,4,1,"DOWNTOWN",,1,5907,shp-4-64,1,1
1410070,9,1,"DOWNTOWN",,1,9507,shp-9-51,1,1
1426070,33,1,"SHUTTLE PARK SOUTH",,1,4207,shp-33-04,1,2
1427010,33,3,"TREMONT + FRAZIER",,0,5101,shp-33-53,1,2
1433020,1,2,"ALTON PARK",,0,302,shp-1-03,1,1
1447010,21,3,"GOLDEN GATEWAY",,0,101,shp-21-01,1,1
1456010,33,3,"SHUTTLE PARK SOUTH",,1,4201,shp-33-04,1,2
1458010,33,3,"TREMONT + FRAZIER",,0,5001,shp-33-53,1,2
1499020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
150010,33,3,"SHUTTLE PARK SOUTH",,1,4501,shp-33-04,1,2
1506020,10A,2,"AVONDALE UTC",,0,402,shp-10A-01,1,1
1525070,15,1,"ST.ELMO/INCLINE",,0,2707,shp-15-51,1,2
1531020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1532020,28,2,"DOWNTOWN",,1,3902,shp-28-51,1,1
1537020,21,2,"DOWNTOWN",,1,3602,shp-21-52,1,1
1549020,16,2,"NORTHGATE",,0,9002,shp-16-13,1,1
1552020,9,2,"EAST LAKE",,0,9802,shp-9-02,1,1
1553020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
1559010,15,3,"ST. ELMO/INCLINE",,0,2001,shp-15-52,1,2
1563020,33,2,"SHUTTLE PARK SOUTH",,1,4302,shp-33-04,1,2
1569070,33,1,"SHUTTLE PARK SOUTH",,1,4807,shp-33-04,1,2
1570010,33,3,"TREMONT + FRAZIER",,0,4301,shp-33-53,1,2
1585070,4,1,"DOWNTOWN",,1,6907,shp-4-64,1,1
1595070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1607,shp-14-03,1,1
1599010,16,3,"NORTHGATE",,0,8901,shp-16-06,1,1
1609020,33,2,"TREMONT + FRAZIER",,0,4902,shp-33-53,1,2
1618020,4,2,"EASTGATE HAMILTON PL",,1,9902,shp-4-70,1,1
1624070,4,1,"EASTGATE HAMILTON PL",,0,5907,shp-4-13,1,1
163010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
1297070,14,1,"MOCS EXPRESS DOWNTOWN",,1,1607,shp-14-03,1,1
1303070,3,1,"DOWNTOWN",,1,5407,shp-3-51,1,1
1306020,4,2,"HAMILTON PLACE / DOWNTOWN",,1,6802,shp-4-72,1,1
1308070,2,1,"NORTH SHORE",,1,3307,shp-2-02,1,2
1315020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
132070,33,1,"SHUTTLE PARK SOUTH",,1,4707,shp-33-04,1,2
1322070,1,1,"DOWNTOWN",,1,2907,shp-1-66,1,1
1345010,15,3,"ST.ELMO/INCLINE",,0,2001,shp-15-51,1,2
1352070,33,1,"SHUTTLE PARK SOUTH",,1,4207,shp-33-04,1,2
1363020,1,2,"ALTON PARK",,0,2502,shp-1-03,1,1
1364070,10A,1,"DOWNTOWN",,1,2307,shp-10A-52,1,1
1365070,16,1,"NORTHGATE",,1,8907,shp-16-14,1,1
1366070,34,1,"TREMONT + FRAZIER",,0,5307,shp-34-54,1,2
1372020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1375020,33,2,"SHUTTLE PARK SOUTH",,1,4902,shp-33-04,1,2
1377020,4,2,"EASTGATE HAMILTON PL",,1,5902,shp-4-70,1,1
138020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
1383020,13,2,"DOWNTOWN",,1,1002,shp-13-53,1,1
1385020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1395070,9,1,"EAST LAKE",,0,10007,shp-9-03,1,1
1422010,15,3,"ST. ELMO/INCLINE",,0,2801,shp-15-52,1,2
1423010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
1430010,33,3,"TREMONT + FRAZIER",,0,5101,shp-33-53,1,2
143070,4,1,"DOWNTOWN",,1,5907,shp-4-64,1,1
1431070,4,1,"HAMILTON PLACE / DOWNTOWN",,1,7007,shp-4-71,1,1
1438020,21,2,"GOLDEN GATEWAY",,0,3602,shp-21-01,1,1
1442010,33,3,"SHUTTLE PARK SOUTH",,1,5101,shp-33-04,1,2
1443020,4,2,"HAMILTON PLACE / DOWNTOWN",,1,7002,shp-4-71,1,1
1454020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1467020,10G,2,"DOWNTOWN",,1,2902,shp-10G-54,1,1
1468010,33,3,"SHUTTLE PARK SOUTH",,1,4501,shp-33-04,1,2
1472070,33,1,"TREMONT + FRAZIER",,0,4507,shp-33-53,1,2
1474020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1478020,28,2,"DOWNTOWN",,1,3802,shp-28-51,1,1
148020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1481020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
1489020,9,2,"EAST LAKE",,0,8802,shp-9-02,1,1
1496020,33,2,"SHUTTLE PARK SOUTH",,1,4502,shp-33-04,1,2
15010,33,3,"TREMONT + FRAZIER",,0,4201,shp-33-53,1,2
1512070,9,1,"EAST LAKE",,0,9007,shp-9-02,1,1
1006020,4,2,"EASTGATE HAMILTON PL",,0,6802,shp-4-13,1,1
1020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
102010,33,3,"SHUTTLE PARK SOUTH",,1,5201,shp-33-04,1,2
1027020,14,2,"MOCS EXPRESS",,0,1502,shp-14-52,1,1
1031070,33,1,"TREMONT + FRAZIER",,0,5007,shp-33-53,1,2
1033070,15,1,"ST. ELMO/INCLINE",,0,2707,shp-15-52,1,2
1054070,3,1,"ENTERPRISE SOUTH",,0,4007,shp-3-18,1,1
1072070,9,1,"DOWNTOWN",,1,8707,shp-9-51,1,1
1081020,1,2,"ALTON PARK",,0,2202,shp-1-03,1,1
1096010,33,3,"SHUTTLE PARK SOUTH",,1,4301,shp-33-04,1,2
1097020,1,2,"ALTON PARK",,0,2902,shp-1-03,1,1
1103070,9,1,"DOWNTOWN",,1,8807,shp-9-51,1,1
1104020,13,2,"ROSSVILLE",,0,902,shp-13-02,1,1
1106020,16,2,"DOWNTOWN",,1,9002,shp-16-20,1,1
1109010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
1120020,16,2,"NORTHGATE",,0,9302,shp-16-13,1,1
1127020,14,2,"MOCS EXPRESS",,1,1502,shp-14-04,1,1
1135070,21,1,"DOWNTOWN",,1,3607,shp-21-52,1,1
1144020,9,2,"DOWNTOWN",,1,8802,shp-9-51,1,1
1151070,21,1,"DOWNTOWN",,1,3607,shp-21-52,1,1
1165020,33,2,"SHUTTLE PARK SOUTH",,1,5002,shp-33-04,1,2
1170020,21,2,"DOWNTOWN",,1,3502,shp-21-52,1,1
1173020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
1176070,10G,1,"GLENWOOD",,0,207,shp-10G-04,1,1
1182020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1191010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
121020,14,2,"MOCS EXPRESS",,1,1402,shp-14-04,1,1
1219070,3,1,"ENTERPRISE SOUTH",,0,5407,shp-3-18,1,1
122020,9,2,"EAST LAKE",,0,9602,shp-9-02,1,1
1238020,2,2,"NORTH SHORE",,0,3302,shp-2-52,1,2
1253020,33,2,"SHUTTLE PARK SOUTH",,1,4802,shp-33-04,1,2
1270020,9,2,"DOWNTOWN",,1,9702,shp-9-51,1,1
1271020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
1279070,9,1,"EAST LAKE",,0,9807,shp-9-02,1,1
128070,21,1,"DOWNTOWN",,1,3607,shp-21-52,1,1
1289070,14,1,"MOCS EXPRESS",,0,1707,shp-14-51,1,1
1298020,10A,2,"AVONDALE UTC",,0,102,shp-10A-01,1,1
1311020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1317020,4,2,"DOWNTOWN",,1,7202,shp-4-64,1,1
1319020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
1334020,9,2,"EAST LAKE",,0,8802,shp-9-02,1,1
1516020,16,2,"DOWNTOWN",,1,8802,shp-16-20,1,1
1523020,9,2,"DOWNTOWN",,1,9002,shp-9-51,1,1
1526020,15,2,"ST. ELMO/INCLINE",,0,2602,shp-15-52,1,2
1530070,33,1,"TREMONT + FRAZIER",,0,4707,shp-33-53,1,2
1534070,10G,1,"GLENWOOD",,0,2507,shp-10G-04,1,1
1538070,4,1,"EASTGATE HAMILTON PL",,1,6007,shp-4-70,1,1
1557020,33,2,"SHUTTLE PARK SOUTH",,1,5102,shp-33-04,1,2
1574070,33,1,"SHUTTLE PARK SOUTH",,1,4707,shp-33-04,1,2
1587010,15,3,"ST. ELMO/INCLINE",,0,2801,shp-15-52,1,2
1591020,33,2,"SHUTTLE PARK SOUTH",,1,5002,shp-33-04,1,2
1593020,10G,2,"GLENWOOD",,0,2402,shp-10G-04,1,1
1598010,33,3,"TREMONT + FRAZIER",,0,5101,shp-33-53,1,2
160020,33,2,"TREMONT + FRAZIER",,0,4402,shp-33-53,1,2
16070,34,1,"SHUTTLE PARK SOUTH",,1,5307,shp-34-04,1,2
1610020,33,2,"TREMONT + FRAZIER",,0,5102,shp-33-53,1,2
162020,10C,2,"DOWNTOWN/TO GARAGE",,1,3102,shp-10C-10,1,1
1630020,16,2,"NORTHGATE",,0,9202,shp-16-13,1,1
1632070,14,1,"MOCS EXPRESS",,0,1607,shp-14-51,1,1
1635010,33,3,"TREMONT + FRAZIER",,0,5201,shp-33-53,1,2
1644020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1651070,4,1,"EASTGATE HAMILTON PL",,0,6807,shp-4-10,1,1
1660020,14,2,"MOCS EXPRESS",,0,1402,shp-14-52,1,1
1667020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
1673020,14,2,"MOCS EXPRESS",,1,1302,shp-14-04,1,1
1680070,4,1,"EASTGATE HAMILTON PL",,1,7107,shp-4-70,1,1
1685070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
1694020,9,2,"EAST LAKE",,0,9502,shp-9-02,1,1
170010,9,3,"EAST LAKE",,0,9501,shp-9-02,1,1
1701020,14,2,"MOCS EXPRESS",,0,1302,shp-14-52,1,1
1704020,2,2,"NORTH SHORE",,0,3302,shp-2-51,1,2
1706070,33,1,"SHUTTLE PARK SOUTH",,1,4507,shp-33-04,1,2
1712020,10A,2,"DOWNTOWN",,1,2502,shp-10A-52,1,1
1715020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
1717020,1,2,"ALTON PARK",,0,2302,shp-1-03,1,1
1724010,33,3,"TREMONT + FRAZIER",,0,4401,shp-33-52,1,2
1734070,21,1,"DOWNTOWN",,1,3407,shp-21-52,1,1
174070,33,1,"SHUTTLE PARK SOUTH",,1,4507,shp-33-04,1,2
1753010,15,3,"ST. ELMO/INCLINE",,1,2801,shp-15-01,1,2
1756010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
1758020,4,2,"EASTGATE HAMILTON PL",,0,5902,shp-4-10,1,1
1634020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
1641020,13,2,"ROSSVILLE",,0,1002,shp-13-03,1,1
1663020,21,2,"DOWNTOWN",,1,3602,shp-21-52,1,1
1666020,33,2,"SHUTTLE PARK SOUTH",,1,5002,shp-33-04,1,2
1672010,4,3,"EASTGATE HAMILTON PL",,1,5601,shp-4-70,1,1
1676010,1,3,"DOWNTOWN",,1,101,shp-1-66,1,1
1677020,1,2,"ALTON PARK",,0,102,shp-1-03,1,1
1681020,33,2,"SHUTTLE PARK SOUTH",,1,4302,shp-33-04,1,2
1690070,33,1,"SHUTTLE PARK SOUTH",,1,4807,shp-33-04,1,2
1693020,28,2,"DOWNTOWN",,1,3802,shp-28-51,1,1
1710010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
1730020,4,2,"EASTGATE HAMILTON PL",,0,2902,shp-4-10,1,1
1731070,1,1,"ALTON PARK",,0,2907,shp-1-03,1,1
1732020,4,2,"DOWNTOWN",,1,7302,shp-4-64,1,1
1741010,33,3,"TREMONT + FRAZIER",,0,5001,shp-33-53,1,2
1748020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
1749020,10C,2,"DOWNTOWN/TO GARAGE",,1,3202,shp-10C-10,1,1
1760010,10A,3,"AVONDALE UTC",,0,2201,shp-10A-01,1,1
1769020,4,2,"EASTGATE HAMILTON PL",,0,6902,shp-4-13,1,1
1771070,2,1,"NORTH SHORE",,0,3307,shp-2-51,1,2
1778010,34,3,"SHUTTLE PARK SOUTH",,1,5301,shp-34-04,1,2
1794020,21,2,"GOLDEN GATEWAY",,0,3402,shp-21-01,1,1
1828070,10A,1,"DOWNTOWN/TO GARAGE",,1,307,shp-10A-06,1,1
183070,21,1,"GOLDEN GATEWAY",,0,3407,shp-21-01,1,1
1836070,33,1,"SHUTTLE PARK SOUTH",,1,4507,shp-33-04,1,2
184070,16,1,"NORTHGATE",,0,9807,shp-16-13,1,1
1841020,2,2,"NORTH SHORE",,0,3302,shp-2-51,1,2
1843020,4,2,"EASTGATE HAMILTON PL",,0,6502,shp-4-13,1,1
1855020,33,2,"TREMONT + FRAZIER",,0,4402,shp-33-53,1,2
1872020,14,2,"MOCS EXPRESS",,0,1202,shp-14-52,1,1
1874070,33,1,"TREMONT + FRAZIER",,0,4907,shp-33-53,1,2
1877020,1,2,"ALTON PARK",,0,202,shp-1-04,1,1
1880070,10G,1,"GLENWOOD",,0,2407,shp-10G-04,1,1
1886070,9,1,"DOWNTOWN",,1,8707,shp-9-51,1,1
1887070,1,1,"ALTON PARK",,0,2207,shp-1-03,1,1
189070,15,1,"ST. ELMO/INCLINE",,0,2707,shp-15-52,1,2
1894070,1,1,"DOWNTOWN",,1,407,shp-1-66,1,1
1903020,14,2,"MOCS EXPRESS",,1,1202,shp-14-04,1,1
1914070,33,1,"TREMONT + FRAZIER",,0,4507,shp-33-53,1,2
1926020,10C,2,"DOWNTOWN",,1,3202,shp-10C-11,1,1
395020,1,2,"DOWNTOWN",,1,102,shp-1-66,1,1
410020,21,2,"GOLDEN GATEWAY",,0,3402,shp-21-01,1,1
425070,9,1,"DOWNTOWN",,1,9807,shp-9-52,1,1
44020,4,2,"EASTGATE HAMILTON PL",,0,5702,shp-4-13,1,1
448070,15,1,"ST. ELMO/INCLINE",,1,1907,shp-15-02,1,2
458070,2,1,"NORTH SHORE",,1,3307,shp-2-01,1,2
470020,21,2,"GOLDEN GATEWAY",,0,3602,shp-21-01,1,1
474010,33,3,"SHUTTLE PARK SOUTH",,1,5101,shp-33-04,1,2
476010,33,3,"SHUTTLE PARK SOUTH",,1,4901,shp-33-04,1,2
498070,10A,1,"AVONDALE UTC",,0,407,shp-10A-01,1,1
500010,34,3,"TREMONT + FRAZIER",,0,5301,shp-34-54,1,2
505070,33,1,"TREMONT + FRAZIER",,0,5107,shp-33-53,1,2
512020,33,2,"TREMONT + FRAZIER",,0,5002,shp-33-53,1,2
