stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1351,2184,"Market & 4th-0",,35.052453,-85.309704,,,,,,2
1353,2208,"Market & epb-1",,35.045310,-85.309540,,,,,,2
1354,2215,"MARKET + M.L.KING BLVD",,35.046098,-85.309438,,,,,,2
1355,2,"Broad & Charger",,35.015347,-85.323898,,,,,,2
1357,2202,"MARKET + CHOO CHOO",,35.038049,-85.307505,,,,,,2
1358,7,"BROAD + CHARGER",,35.015843,-85.323087,,,,,,2
1360,1123,"3rd & CSAS-0",,35.050031,-85.295903,,,,,,2
1361,2193,"Market & 8th (Suntrust's) 0-1",,35.047378,-85.309460,,,,,,2
1365,2302,"Orchard Knob & Jackson-0",,35.044680,-85.269960,,,,,,2
1366,3092,"Orchard Knob & Cleveland",,35.042931,-85.270780,,,,,,2
1369,3115,"3rd & Palmetto (Outbound)",,35.048725,-85.293206,,,,,,2
1371,1892,"Highway 58 & Oak Hills-1",,35.085020,-85.196980,,,,,,2
1384,1677,"Glass & Wilhoit 0",,35.066790,-85.244600,,,,,,2
1391,2556,"Willow & McCallie-1",,35.034760,-85.271830,,,,,,2
1394,2720,"Chamberlain & Polk-1",,35.050650,-85.257150,,,,,,2
1395,2721,"Chamberlain & Wilson-1",,35.049630,-85.257730,,,,,,2
1396,2722,"Glenwood & Citico-1",,35.041660,-85.258500,,,,,,2
1397,1397,"Broad & Krystal Bldg",,35.045692,-85.310501,,,,,,2
1398,3100,"23RD + ORCHARD KNOB",,35.019441,-85.283819,,,,,,2
1399,1073,"23RD + TOWN AND COUNTRY",,35.018950,-85.282660,,,,,,2
1400,1400,"Broad & Main1",,35.037470,-85.311200,,,,,,2
1406,1347,"Broad & 13th 0",,35.039851,-85.310115,,,,,,2
1409,1354,"BROAD + 19TH",,35.034298,-85.313104,,,,,,2
1410,1358,"BROAD + 21ST",,35.032630,-85.314035,,,,,,2
1411,1371,"BROAD + 33RD",,35.017709,-85.322278,,,,,,2
1412,2393,"ST ELMO + 52ND",,34.991590,-85.331040,,,,,,2
1417,2182,"MARKET + 3RD",,35.053462,-85.309595,,,,,,2
1421,1421,"Bonny Oaks & Addison-1",,35.079500,-85.227620,,,,,,2
1425,1425,"HIGHWAY 153 + KMART",,35.069310,-85.243780,,,,,,2
1429,2809,"FRAZIER + TAMPA",,35.061315,-85.303602,,,,,,2
1431,1431,"Campbell & Wilder-1",,35.070527,-85.243282,,,,,,2
1442,1442,"Central & 38th",,35.005067,-85.310899,,,,,,2
1461,2134,"Main & Market-1",,35.036202,-85.307253,,,,,,2
1462,1462,"Central & Lynchburg-0",,34.991790,-85.318100,,,,,,2
1474,2085,"M.L.KING BLVD + KING",,35.044459,-85.304878,,,,,,2
1477,2052,"Lee Hwy & Jubilee-1",,35.017557,-85.206157,,,,,,2
1485,2884,"SHALLOWFORD + OVERNIGHT",,35.042970,-85.157500,,,,,,2
1487,1801,"MARKET + 20TH",,35.031210,-85.308750,,,,,,2
1496,2119,"MAIN + MORNINGSIDE",,35.026967,-85.282768,,,,,,2
1498,3104,"DODDS + 46TH",,34.989839,-85.287353,,,,,,2
1501,3101,"DODDS + 41ST",,34.995329,-85.284233,,,,,,2
1502,1549,"28TH + DODDS",,35.009274,-85.277442,,,,,,2
1504,3102,"MAIN + BEECH",,35.025868,-85.279338,,,,,,2
1505,2124,"MAIN + HOLTZCLAW",,35.028968,-85.287974,,,,,,2
1516,2513,"WILCOX + LILLIAN",,35.046868,-85.235113,,,,,,2
1532,1385,"Broad & Read House East Side",,35.046017,-85.310424,,,,,,2
1535,1398,"BROAD + 10TH",,35.044600,-85.310247,,,,,,2
1537,1377,"Broad & 4th 0",,35.052101,-85.310822,,,,,,2
1538,1433,"Carter & Hotel Bo",,35.044610,-85.312260,,,,,,2
1539,1002,"10th & Library 0",,35.044870,-85.311080,,,,,,2
1545,1339,"Brainerd Rd & Labor Ready Temp",,35.026270,-85.251620,,,,,,2
1548,1067,"23RD + LYERLY",,35.016920,-85.277210,,,,,,2
1555,2188,"Market & 6th-1-0",,35.048980,-85.309560,,,,,,2
1556,1538,"DODDS + 19TH",,35.017920,-85.272180,,,,,,2
1557,2169,"Market & 14th 0",,35.039537,-85.307638,,,,,,2
1558,2118,"MAIN + HAWTHORNE",,35.026630,-85.281880,,,,,,2
1559,1579,"DODDS + 48TH",,34.987810,-85.288450,,,,,,2
1560,2230,"Market & Warehouse Row 0-1",,35.042664,-85.309119,,,,,,2
1565,2643,"Shuttle Park North",,35.054084,-85.311316,,,,,,2
1567,3096,"10TH + WHITESIDE FAITH MANOR",,35.040711,-85.298026,,,,,,2
1569,2785,"8th & University-0",,35.044640,-85.300980,,,,,,2
1573,1241,"Amnicola & River Park-1",,35.096170,-85.244510,,,,,,2
1578,2835,"Lee Hwy & VFW-1",,35.026994,-85.191159,,,,,,2
1583,2293,"ORCHARD KNOB + 3RD",,35.040993,-85.272040,,,,,,2
1584,2296,"ORCHARD KNOB + BLACKFORD",,35.042550,-85.271250,,,,,,2
1592,1071,"23RD + POLK",,35.024100,-85.296950,,,,,,2
1593,1690,"GLENWOOD + CITICO",,35.041630,-85.258300,,,,,,2
1596,1661,"FRAZIER + TREMONT",,35.061747,-85.304873,,,,,,2
1660,1660,"Frazier & Tampa-0",,35.061279,-85.303755,,,,,,2
1694,3156,"Cherokee & Chilhowie St",,35.067558,-85.315653,,,,,,2
1701,3213,"WEST GORDON + CHICKAMAUGA",,34.984097,-85.286794,,,,,,2
1706,3214,"ROSSVILLE BLVD + 50TH",,34.985558,-85.287090,,,,,,2
1707,3215,"ROSSVILLE BLVD + 49TH",,34.986369,-85.287605,,,,,,2
1710,1650,"STATE ST + STATE LINE",,34.984730,-85.288150,,,,,,2
1713,3160,"HOUSTON + MARKET",,35.042404,-85.308976,,,,,,2
1731,2562,"WILSON + 48TH",,34.993210,-85.307540,,,,,,2
1746,1746-cd,"HICKORY VALLEY & DISCOVERY DRIVE",,35.076830,-85.153668,,,,,,0
1750,1193,"37TH STREET_4TH AVENUE",,35.000764,-85.288681,,,,,,2
1755,3241,"BONNY OAKS + HICKORY VALLEY",,35.072574,-85.155984,,,,,,2
1760,1760,"Roanoke & Glass 1-0",,35.063490,-85.255140,,,,,,2
1797,2011,"WILSON + HOOKER RD",,34.994063,-85.307104,,,,,,2
1819,2868,"CORNELISON + POST OFFICE",,35.006210,-85.210200,,,,,,2
1820,2843,"Cornelison & Post Office-1",,35.006390,-85.211080,,,,,,2
1821,3155,"Bell & May",,35.068415,-85.311991,,,,,,2
1827,3154,"Johnson Mental Health Center",,35.068595,-85.314316,,,,,,2
1837,3318,"4th & Market",,35.052128,-85.309748,,,,,,2
1838,3319,"4th & Broad",,35.052146,-85.310833,,,,,,2
1839,1505,"Manufacturers & Cherokee",,35.063332,-85.310509,,,,,,2
1840,3322,"Market Street & Cherokee Blvd",,35.062801,-85.308590,,,,,,2
1848,3335,"EASTGATE LOOP OB 1ST STOP",,35.009737,-85.213427,,,,,,2
1849,3336,"EPB",,35.008086,-85.211884,,,,,,2
1850,3337,"EASTGATE LOOP LAST STOP",,35.006653,-85.211304,,,,,,2
1860,2040,"Lee Hwy & Honest Street-1",,35.020295,-85.201871,,,,,,2
1862,2255,"McCallie Ave & Lyerly-1",,35.033930,-85.269170,,,,,,2
1865,3344,"4th Street & Chestnut Street-OB",,35.052407,-85.311754,,,,,,2
1866,3346,"Cherokee & North Market-OB",,35.062702,-85.308612,,,,,,2
1870,2342,"ShoCam0",,35.057722,-85.267743,,,,,,2
1873,1298,"BRAINERD RD + STARBUCKS",,35.011360,-85.214993,,,,,,2
1874,2642,"Shuttle South",,35.037860,-85.306946,,,,,,2
1875,1842,"SHALLOWFORD + CENTER",,35.044077,-85.160442,,,,,,2
1878,3348,"Hamilton Mall-1-0",,35.036857,-85.160485,,,,,,2
1889,3339,"Eastgate Loop IB 2nd stop",,35.009809,-85.213394,,,,,,2
1891,1752,"HALSEY + USHER",,34.988092,-85.317003,,,,,,2
1892,1615,"USHER + 52ND",,34.990660,-85.315480,,,,,,2
1911,1338,"Brainerd Rd & West Brow-1",,35.026840,-85.253094,,,,,,2
1914,2663,"38TH + TENNESSEE AVE",,35.011080,-85.327550,,,,,,2
1915,1614,"5232 USHER",,34.989050,-85.316370,,,,,,2
1919,2842,"Brainerd Walmart-1",,35.008462,-85.207074,,,,,,2
1922,2319,"Riverside Center 0",,35.055694,-85.280897,,,,,,2
1923,1662,"Frazier & Woodland-1",,35.062594,-85.307691,,,,,,2
1925,3382,"VOLKSWAGEN DR",,35.076699,-85.127349,,,,,,2
1926,3293,"Hickory Valley & Bonny Oaks Drive-1",,35.072538,-85.156160,,,,,,2
1939,1,"Market & 4th-1-0",,35.052444,-85.309660,,,,,,2
1940,1036,"12th & Market-1",,35.042006,-85.308768,,,,,,2
1941,1063,"23rd & Holly-1",,35.021020,-85.287980,,,,,,2
1942,1075,"23rd & Waffle House-0",,35.018240,-85.280740,,,,,,2
1943,1078,"33rd & Broad-0",,35.017600,-85.322020,,,,,,2
1944,1079,"33rd & Chattem-0",,35.017320,-85.321200,,,,,,2
1945,1083,"33rd & Delong-0",,35.015800,-85.316880,,,,,,2
1946,1084,"33rd & Tarlton-0",,35.016120,-85.317820,,,,,,2
1947,1086,"33rd & Teen Challenge-0",,35.016550,-85.319040,,,,,,2
1948,1099,"38th & Alton Pk Blvd-0",,35.008121,-85.317824,,,,,,2
1949,1101,"38th & Chandler Ave-0",,35.007190,-85.315300,,,,,,2
1950,1106,"38th & Highland-0",,35.006730,-85.314060,,,,,,2
1951,1108,"38th & Hughes-0",,35.005850,-85.311780,,,,,,2
1952,1110,"38th & Kirkland-0",,35.006310,-85.312940,,,,,,2
1953,1112,"38th & Ohls-0",,35.007610,-85.316400,,,,,,2
1954,1116,"3rd & Baldwin-0",,35.049930,-85.295600,,,,,,2
1955,1117,"3rd & Beech-0",,35.040380,-85.270725,,,,,,2
1956,1126,"3rd & Warner Park-1",,35.044147,-85.280743,,,,,,2
1957,1137,"3rd & Holtzclaw-0",,35.043634,-85.279723,,,,,,2
1958,1158,"40th & Teacher Pl-0",,35.008100,-85.324280,,,,,,2
1959,1196,"4th & Cherry-1-0",,35.052201,-85.308597,,,,,,2
1960,1197,"4th & Georgia-1-0",,35.052175,-85.304760,,,,,,2
1961,1202,"4th & Houston",,35.051257,-85.301665,,,,,,2
1962,1210,"52nd & Tanner-0",,34.989410,-85.311900,,,,,,2
1963,1220,"Broad & 6th Market Court",,35.049920,-85.310480,,,,,,2
1964,1227,"Alton Pk Blvd & 31st-0",,35.017500,-85.312990,,,,,,2
1965,1229,"Alton Pk Blvd & 33rd-0",,35.015040,-85.314340,,,,,,2
1966,1238,"Amnicola & Pepsi 0",,35.085110,-85.261890,,,,,,2
1967,1260,"Willow St & Bailey Ave",,35.032520,-85.273279,,,,,,2
1968,1275,"Bonny Oaks & Access",,35.081080,-85.213410,,,,,,2
1969,1280,"Bonny Oaks & Young-0",,35.080424,-85.216852,,,,,,2
1970,1281,"Boynton & 953 Boynton-0",,35.047650,-85.320370,,,,,,2
1971,1289,"Boynton & Tower III-0",,35.047464,-85.320323,,,,,,2
1972,1318,"Brainerd Rd & Moore-0",,35.013178,-85.228840,,,,,,2
1973,1341,"Broad & 10th 0",,35.044878,-85.310220,,,,,,2
1974,1344,"Broad & 11th",,35.044403,-85.310325,,,,,,2
1975,1376,"Broad & 3rd 1",,35.053453,-85.310592,,,,,,2
1976,1381,"Broad & 6th-1-0",,35.049510,-85.310420,,,,,,2
1978,1395,"Broad & Hornes-0",,35.017110,-85.322620,,,,,,2
1979,1403,"Broad & Tivoli",,35.048080,-85.310710,,,,,,2
1981,1417,"Campbell & 2610-1-0",,35.068290,-85.243260,,,,,,2
1982,1444,"Central & 41st-0",,35.004040,-85.311460,,,,,,2
1983,1447,"Central & 45th-0",,35.000080,-85.313610,,,,,,2
1984,1450,"Central & 51st-0",,34.993450,-85.317210,,,,,,2
1985,1451,"Central & Arlington-0",,34.992630,-85.317650,,,,,,2
1986,1453,"Central & Bedford-0",,34.990652,-85.318713,,,,,,2
1987,1456,"Central & Cemetery-1",,35.032260,-85.296060,,,,,,2
1988,1461,"Central & Hooker-0",,35.002150,-85.312480,,,,,,2
1989,1465,"Central & Rossville-0",,35.026520,-85.299390,,,,,,2
1990,1468,"Central & Velsicol-2-0",,34.994780,-85.316490,,,,,,2
1992,1475,"Chamberlain & Burton-1",,35.057020,-85.253680,,,,,,2
1994,1532,"Dodds 7 16th-1",,35.020660,-85.270460,,,,,,2
1995,1540,"Dodds 7 21st-1",,35.016680,-85.272870,,,,,,2
1996,1601,"Glass & Dodson",,35.063617,-85.254894,,,,,,2
1997,1602,"Dodson & Glass1",,35.063688,-85.255025,,,,,,2
2000,1657,"Frazier & Forrest-0",,35.062387,-85.306661,,,,,,2
2001,1658,"Frazier & Forrest-1",,35.062432,-85.306584,,,,,,2
2011,1796,"S Market & 12th",,35.041934,-85.308746,,,,,,2
2013,1802,"S Market & Choo Choo-1",,35.037560,-85.307330,,,,,,2
2014,1807,"S Market & Main1",,35.036049,-85.307285,,,,,,2
2015,1841,"Shallowford Rd. & Driving Range 0",,35.045567,-85.216141,,,,,,2
2017,1898,"Hixson Pk & 1324-0",,35.071940,-85.288740,,,,,,2
2018,1900,"Hixson Pk & 1412-0",,35.074070,-85.288350,,,,,,2
2019,1904,"Hixson Pk & Albert-0",,35.123580,-85.247920,,,,,,2
2020,1908,"Hixson Pk & Ashland Terr-0",,35.113650,-85.260250,,,,,,2
2021,1912,"Hixson Pk & Carter-0",,35.101300,-85.275800,,,,,,2
2022,1918,"Hixson Pk & Dartmouth-1",,35.070140,-85.289350,,,,,,2
2023,1923,"Hixson Pk & Ely-0",,35.123032,-85.248178,,,,,,2
2024,1926,"Hixson Pk & Falmouth-0",,35.069410,-85.289200,,,,,,2
2025,1927,"Hixson Pk & Fernway-0",,35.084680,-85.291800,,,,,,2
2026,1928,"Hixson Pk & Forrest Highland-1",,35.113090,-85.263430,,,,,,2
2027,1930,"Hixson Pk & Grace Bible-1",,35.111710,-85.269070,,,,,,2
2028,1937,"Hixson Pk & Highland-1",,35.113250,-85.262410,,,,,,2
2029,1950,"Hixson Pk & Maxi Muffler-0",,35.126740,-85.246950,,,,,,2
2030,1963,"Hixson Pk & Rivermont Pres Church-1",,35.102210,-85.275050,,,,,,2
2031,1964,"Hixson Pk & Rivermont Pres opposite",,35.102490,-85.274560,,,,,,2
2032,1975,"Hixson Pk & Strawberry-0",,35.122360,-85.248300,,,,,,2
2033,1976,"Hixson Pk & Van Buren-0",,35.099570,-85.278920,,,,,,2
2035,1987,"Holtzclaw & Erlanger Behavioral Health-0",,35.049830,-85.276600,,,,,,2
2036,1988,"Holtzclaw & Chattan House Aut-1",,35.049950,-85.276740,,,,,,2
2037,1989,"Holtzclaw & At Circle-0",,35.047430,-85.277840,,,,,,2
2038,1990,"Holtzclaw & Chatt Housing-0",,35.049150,-85.277071,,,,,,2
2039,1994,"Holtzclaw & Cleveland-1",,35.046380,-85.278600,,,,,,2
2041,1997,"Holtzclaw & Chatt Housing-0",,35.048654,-85.277137,,,,,,2
2042,1998,"Holtzclaw & Pump Sta-1",,35.052190,-85.275030,,,,,,2
2043,1999,"Holtzclaw & Wilcox-0",,35.055420,-85.268970,,,,,,2
2044,2002,"Holtzclaw & Wilson-1",,35.054750,-85.270470,,,,,,2
2045,2012,"Houston & 10th-1-0",,35.043539,-85.306204,,,,,,2
2046,2074,"Lindsay & 10th-0",,35.044290,-85.307570,,,,,,2
2047,2076,"Lindsay & 8th-0",,35.046680,-85.306340,,,,,,2
2048,2077,"Lindsay & M.L. King-0",,35.045333,-85.307015,,,,,,2
2049,2078,"Lindsay & Patton Pk-1",,35.046100,-85.306640,,,,,,2
2050,2091,"Mabel & 3rd-1",,35.051470,-85.299470,,,,,,2
2051,2093,"2501 Main-1",,35.022890,-85.271210,,,,,,2
2052,2112,"Main & Fort",,35.038759,-85.314377,,,,,,2
2053,2137,"Main & O'Knob-1",,35.026090,-85.279940,,,,,,2
2055,2166,"Market & 12th 0",,35.042249,-85.308998,,,,,,2
2056,2167,"Market & 12th",,35.041943,-85.308768,,,,,,2
2057,2168,"Market & King",,35.040023,-85.307715,,,,,,2
2058,2170,"Market & 14th1",,35.038518,-85.307440,,,,,,2
2060,2180,"Market & East Aquarium Way",,35.054724,-85.309650,,,,,,2
2061,2181,"Market & West Aquarium Way",,35.054823,-85.309782,,,,,,2
2062,2183,"Market & 3rd1",,35.053640,-85.309740,,,,,,2
2063,2185,"Market & 4th 0",,35.052444,-85.309682,,,,,,2
2064,2187,"Market & Family Dollar-0",,35.050758,-85.309626,,,,,,2
2065,2189,"Market & Courts Bldg",,35.049875,-85.309505,,,,,,2
2066,2190,"Market & Suntrust Bank",,35.048072,-85.309406,,,,,,2
2067,2191,"Market & 7th 0-1",,35.048306,-85.309439,,,,,,2
2068,2192,"Market & 8th-1-0",,35.047017,-85.309548,,,,,,2
2069,2194,"Market & A Park Blvd-0",,35.019300,-85.312030,,,,,,2
2071,2207,"Market & epb 0",,35.045152,-85.309492,,,,,,2
2072,2209,"Market & Frazier-0",,35.062491,-85.308450,,,,,,2
2074,2212,"Market & Houston1",,35.041799,-85.308691,,,,,,2
2075,2213,"Market & 13th1",,35.039840,-85.307680,,,,,,2
2076,2220,"Market & Miller Pk 0",,35.044638,-85.309492,,,,,,2
2077,2223,"Market & M.L.King",,35.046468,-85.309394,,,,,,2
2078,2225,"Market & TVA CU 0",,35.047982,-85.309494,,,,,,2
2079,2231,"Market & Warehouse Row1",,35.043223,-85.309294,,,,,,2
2080,2268,"N Point Blvd & Home Depot",,35.138580,-85.244330,,,,,,2
2081,2270,"N Point Blvd & Lowe's",,35.138360,-85.246920,,,,,,2
2085,2288,"Northgate & Chili's-1",,35.132783,-85.240988,,,,,,2
2086,2289,"Northgate & Mall Entrance",,35.128858,-85.240707,,,,,,2
2087,2312,"Pirola & 38th-0",,35.009240,-85.320960,,,,,,2
2088,2313,"Pirola & Post Office-0",,35.008440,-85.321410,,,,,,2
2091,2327,"Roanoke  & Sherman 1-0",,35.059895,-85.260475,,,,,,2
2092,2346,"Sholar & CARTA 0",,35.057641,-85.267930,,,,,,2
2093,2347,"Sholar & Ocoee 1-0",,35.058510,-85.267200,,,,,,2
2094,2349,"Sholar & Olive 1-0",,35.059510,-85.266630,,,,,,2
2097,2418,"Tenn Ave & 37th-0",,35.012940,-85.325950,,,,,,2
2098,2424,"Tenn Ave & 38th-0",,35.011180,-85.327620,,,,,,2
2105,2512,"Holtzclaw & Wilcox-1",,35.055099,-85.269376,,,,,,2
2109,2528,"Riverside Dr & Wilcox",,35.058390,-85.276150,,,,,,2
2110,2531,"Wilcox & Shallowfor 0-1",,35.042830,-85.223311,,,,,,2
2111,2544,"Willow & 3rd-1",,35.039839,-85.269235,,,,,,2
2112,2546,"Willow & 4th-1",,35.038983,-85.269684,,,,,,2
2113,2570,"40th & Ben Miller Pk-0",,35.008160,-85.326360,,,,,,2
2115,2606,"Cherokee & Manning",,35.065738,-85.313492,,,,,,2
2117,2608,"Bailey & Willow-0",,35.032367,-85.273312,,,,,,2
2120,2619,"Engel Stadium-1-0",,35.044823,-85.287812,,,,,,2
2121,2620,"McCallie & Houston-1-0",,35.046920,-85.304089,,,,,,2
2124,2662,"Food City-1-0 (St Elmo)",,35.009253,-85.327115,,,,,,2
2125,2680,"Market & 13th",,35.039810,-85.307790,,,,,,2
2126,2689,"40th & Southside Rec-0",,35.008160,-85.322850,,,,,,2
2127,2692,"37th & Calvin Donaldson-0",,35.010319,-85.319545,,,,,,2
2128,2694,"37th & Alton Park Blvd.-0",,35.009560,-85.317490,,,,,,2
2129,2723,"Glenwood & Wyandot-1",,35.039290,-85.260520,,,,,,2
2130,2725,"Dodds & Duncan-1",,35.031150,-85.264360,,,,,,2
2131,2726,"Dodds & Chamberlain-1",,35.030330,-85.264830,,,,,,2
2132,2737,"3rd & Roberts-1",,35.041730,-85.274050,,,,,,2
2133,2738,"3rd & Hickory-1",,35.042020,-85.274790,,,,,,2
2134,2739,"3rd & Baldwin-1",,35.050210,-85.295970,,,,,,2
2136,2771,"Barton & Baker-0",,35.062970,-85.298820,,,,,,2
2137,2780,"Palmetto & 5th-0",,35.046890,-85.294190,,,,,,2
2138,2786,"8th Campus-0",,35.044090,-85.299540,,,,,,2
2139,2789,"Houston & Oak-1-0",,35.047758,-85.303651,,,,,,2
2140,2790,"Vine & Houston",,35.048850,-85.302890,,,,,,2
2141,2791,"Vine & Douglas",,35.048010,-85.300680,,,,,,2
2142,2793,"5th & Lansing",,35.048580,-85.298170,,,,,,2
2143,2794,"5th & Holt Hall",,35.048170,-85.297130,,,,,,2
2144,2797,"Palmetto & Administrative Bldg",,35.047450,-85.293730,,,,,,2
2145,2808,"Shuttle Garage-1",,35.062180,-85.305378,,,,,,2
2147,2824,"Hamilton Pl & Marshall's-1",,35.031800,-85.158990,,,,,,2
2148,2825,"Gunbarrel & Bus Shelter-1",,35.032516,-85.154233,,,,,,2
2150,2886,"Shallowford & Park-0",,35.044550,-85.161850,,,,,,2
2161,2940,"Market & Courthouse-1",,35.049100,-85.309505,,,,,,2
2162,2941,"Market & First Horizon Bank (7th)",,35.048171,-85.309494,,,,,,2
2164,3057,"Amnicola Hwy & Crutchfield",,35.069963,-85.270297,,,,,,2
2165,3058,"Amnicola Hwy & Latta",,35.071053,-85.269716,,,,,,2
2166,3059,"Amnicola Hwy & Appling",,35.073144,-85.268542,,,,,,2
2167,3060,"Amnicola Hwy & Stuart",,35.077579,-85.266141,,,,,,2
2168,3061,"Amnicola Hwy & Police Services Ctr",,35.081139,-85.264134,,,,,,2
2169,3067,"Broad & Tivoli East Side",,35.047189,-85.310359,,,,,,2
2170,3069,"Broad & Jack's Alley",,35.051641,-85.310515,,,,,,2
2171,3073,"Broad & Read House",,35.046891,-85.310666,,,,,,2
2173,3084,"Vine & UTC Athletic Training Fac",,35.048435,-85.301832,,,,,,2
2174,3085,"Douglas & 5th",,35.048570,-85.300111,,,,,,2
2176,3118,"Mkt & 1st Horizon Bank",,35.048144,-85.309592,,,,,,2
2177,3119,"Houston & 8th Street-1-0",,35.046018,-85.304736,,,,,,2
2178,3120,"Houston & McCallie Ave",,35.046830,-85.304133,,,,,,2
2179,3121,"Houston & Vine Street 1-0",,35.048912,-85.303027,,,,,,2
2180,3122,"Houston & 4th Street",,35.051265,-85.301669,,,,,,2
2181,3124,"Main & Market Outbound",,35.035904,-85.307121,,,,,,2
2182,3126,"Market & 5th Street",,35.050875,-85.309519,,,,,,2
2183,3127,"Greenwood & Dee Drive-O",,35.057862,-85.242102,,,,,,2
2185,3142,"Manufacturers Rd at traffic light-OB",,35.062186,-85.314422,,,,,,2
2186,3147,"Hardy School-0",,35.062265,-85.258994,,,,,,2
2187,3148,"Hardy School-1",,35.062255,-85.259192,,,,,,2
2188,3159,"Market & 4th",,35.052191,-85.309616,,,,,,2
2190,3249,"Volkswagen Dr & Amazon-SS",,35.070558,-85.141164,,,,,,2
2191,3250,"Volkswagen Dr & Volkswagen-SS",,35.075188,-85.130214,,,,,,2
2194,3316,"Manufacturers Rd & Cherokee-OB",,35.063395,-85.310323,,,,,,2
2195,3317,"Manufacturers at traffic light-IB",,35.062393,-85.314532,,,,,,2
2196,3320,"4th Street & Broad Street OB",,35.052425,-85.310504,,,,,,2
2197,3338,"Eastgate Loop IB 1st stop",,35.008113,-85.211785,,,,,,2
2198,3340,"Brainerd Rd & Belaire Dr",,35.011216,-85.215760,,,,,,2
2213,3332,"Market & M.L. King Jr-1-0",,35.045873,-85.309482,,,,,,2
2217,3264,"Bonny Oaks & Jersey Pike-0",,35.073694,-85.190794,,,,,,2
2219,3364,"Broad & 8th-1",,35.047035,-85.310425,,,,,,2
2220,3369,"Broad & 4th-1",,35.052155,-85.310515,,,,,,2
2221,1144,"3rd & O'Knob",,35.040900,-85.271780,,,,,,2
2222,12,"Stuart & Chamberlain",,35.070374,-85.246341,,,,,,2
2223,1293,"Brainerd Rd & Old Food City-1",,35.017769,-85.238315,,,,,,2
2225,1592,"Dodson & Bragg",,35.060680,-85.256500,,,,,,2
2226,1603,"Dodson & Hardy Elementary",,35.062200,-85.255700,,,,,,2
2227,1606,"Dodson & Sherman",,35.058600,-85.257640,,,,,,2
2228,2414,"Stuart & Taylor-1",,35.071360,-85.249100,,,,,,2
2229,2416,"Stuart & Wheeler-1",,35.070850,-85.247740,,,,,,2
2231,2638,"Sholar & CARTA",,35.056037,-85.268631,,,,,,2
2232,2900,"3rd & Heavenly Wings-1",,35.044160,-85.280650,,,,,,2
2233,2945,"Highway 58 & Trailwood",,35.085674,-85.193425,,,,,,2
2234,3230,"Highway 58 & Oakwood",,35.089546,-85.186907,,,,,,2
2235,3242,"Highway 58 & Jersey",,35.093290,-85.179983,,,,,,2
2236,3251,"Volkswagen Dr & Erlanger-SS",,35.071343,-85.134080,,,,,,2
2237,3252,"Volkswagen Dr & VW",,35.076203,-85.127877,,,,,,2
2238,3267,"Bonny Oaks & Noah Reid-1",,35.074643,-85.170630,,,,,,2
2239,3295,"Volkswagen Dr & Volkswagen NS-1",,35.075224,-85.130214,,,,,,2
2240,3296,"Volkswagen Dr & Erlanger NS-1",,35.071361,-85.134102,,,,,,2
2241,3297,"Volkswagen Dr & Amazon NS-1",,35.070712,-85.141942,,,,,,2
2242,3303,"Discovery Dr & Integrated Dr",,35.076202,-85.151122,,,,,,2
2243,3307,"Hickory Valley Rd & Discovery Dr-1",,35.075998,-85.154817,,,,,,2
2244,3343,"Frazier & North Market",,35.062711,-85.308524,,,,,,2
2245,3350,"Brainerd & United Methodist Church",,35.016055,-85.235500,,,,,,2
2246,3383,"Amnicola & South Creek",,35.096449,-85.240388,,,,,,2
2247,3384,"Amnicola Hwy & Access Rd-0",,35.088726,-85.219818,,,,,,2
2248,3414,"3rd St & Kelly St-0",,35.039334,-85.268040,,,,,,2
2249,3415,"Dodson Ave & Blackford St-0",,35.040596,-85.266111,,,,,,2
2250,3416,"Dodson Ave & Ramsey St-0",,35.042525,-85.265015,,,,,,2
2251,3417,"Dodson Ave & Citico Ave-0",,35.043940,-85.264346,,,,,,2
2252,3418,"Dodson Ave & Robbins St-0",,35.045139,-85.263929,,,,,,2
2253,3419,"Dodson Ave & Milne St-0",,35.046238,-85.263283,,,,,,2
2254,3420,"Dodson Ave & Windsor St-0",,35.047681,-85.263096,,,,,,2
2255,3421,"Dodson Ave & Wilcox Blvd-0",,35.052557,-85.260761,,,,,,2
2256,3422,"Dodson Ave & Monroe St-0",,35.053143,-85.260432,,,,,,2
2257,3423,"Dodson Ave & Camden St-0",,35.054242,-85.259807,,,,,,2
2258,3424,"Dodson Ave & Ocoee St-0",,35.055414,-85.259182,,,,,,2
2259,3425,"Dodson Ave & Gilbert St-0",,35.057622,-85.257976,,,,,,2
2260,3426,"Dodson Ave & Infantry St-0",,35.060804,-85.256287,,,,,,2
2261,3427,"Hardy Elementary-0",,35.062084,-85.255585,,,,,,2
2262,3428,"Dodson Ave & Cheek St-0",,35.063165,-85.255004,,,,,,2
2263,3429,"Glass St & Crutchfield St-0",,35.063904,-85.253688,,,,,,2
2264,3430,"Glass St & Latta St-0",,35.064562,-85.251692,,,,,,2
2265,3431,"Glass St & Chamberlain St-0",,35.065291,-85.249313,,,,,,2
2266,3432,"Bonny Oaks & Powers Court-0",,35.074409,-85.195552,,,,,,2
2267,3433,"Bonny Oaks & Founders Way-0",,35.073521,-85.188360,,,,,,2
2268,3434,"Bonny Oaks & Adamson Circle-0",,35.073733,-85.182856,,,,,,2
